file	sum	amin	amax	ptp	percentile10	mean	median	std	var
planetlab-workload-traces/20110303/ricepl-4_cs_rice_edu_ rnp_dcc_ufjf	8749	20	39	19	27.0	30.378472222222221	31.0	2.5301971594907506	6.4018976658950635
planetlab-workload-traces/20110303/planet1_inf_tu-dresden_de_nyu_d	888	0	21	21	0.0	3.0833333333333335	2.0	3.0979383825735196	9.5972222222222356
planetlab-workload-traces/20110303/node2_planetlab_mathcs_emory_edu_root	1669	0	88	88	2.0	5.7951388888888893	4.0	8.9847311053957242	80.725393036265473
planetlab-workload-traces/20110303/planet2_att_nodes_planet-lab_org_uw_seattle	443	0	18	18	0.0	1.5381944444444444	2.0	1.9751756788172981	3.9013189621913744
planetlab-workload-traces/20110303/node1_planetlab_albany_edu_tsinghua_xyz	1718	0	9	9	5.0	5.9652777777777777	6.0	1.1143832028703173	1.241849922839507
planetlab-workload-traces/20110303/pl-node-0_csl_sri_com_irisaple_wup	731	0	32	32	0.0	2.5381944444444446	2.0	2.6780874323898942	7.1721522955246968
planetlab-workload-traces/20110303/planetlab02_cs_washington_edu_uw_oneswarm	5833	0	55	55	8.0	20.253472222222221	19.0	10.347855475588791	107.07811294367291
planetlab-workload-traces/20110303/planetlab1_cs_purdue_edu_purdue_2	14908	0	96	96	18.0	51.763888888888886	53.0	25.213528696336574	635.72202932098799
planetlab-workload-traces/20110303/planetvs1_informatik_uni-stuttgart_de_irisaple_wup	987	0	12	12	2.0	3.4270833333333335	3.0	1.9741988090108882	3.8974609375000093
planetlab-workload-traces/20110303/ait05_us_es_princeton_codeen	7900	9	67	58	17.0	27.430555555555557	27.0	9.1421283518920866	83.578510802469111
planetlab-workload-traces/20110303/planetlab-04_cs_princeton_edu_uw_oneswarm	5776	2	90	88	6.0	20.055555555555557	17.0	12.766208530605851	162.9760802469136
planetlab-workload-traces/20110303/planetlab2_cs_ucla_edu_princeton_codeen	451	0	27	27	0.0	1.5659722222222223	2.0	2.302434194814392	5.3012032214505984
planetlab-workload-traces/20110303/host4-plb_loria_fr_uw_oneswarm	7399	3	81	78	11.0	25.690972222222221	24.0	12.081249321402781	145.95658516589518
planetlab-workload-traces/20110303/thalescom-48-42_cnt_nerim_net_irisaple_HEAP	2890	5	17	12	7.0	10.034722222222221	9.0	2.4549077671191095	6.0265721450617331
planetlab-workload-traces/20110303/csplanetlab2_kaist_ac_kr_tsinghua_xyz	1287	0	10	10	2.0	4.46875	4.0	2.1648379702647493	4.6865234375
planetlab-workload-traces/20110303/planetlab1_informatik_uni-goettingen_de_princeton_codeen	1037	0	77	77	0.0	3.6006944444444446	2.0	6.5088294361473276	42.36486062885794
planetlab-workload-traces/20110303/planetlab-2_ing_unimo_it_uw_oneswarm	2762	0	60	60	3.0	9.5902777777777786	7.0	7.3417690065175591	53.901572145061827
planetlab-workload-traces/20110303/planetlab-2_fokus_fraunhofer_de_princeton_codeen	4793	3	83	80	9.0	16.642361111111111	15.0	8.8420089461011084	78.181122202932045
planetlab-workload-traces/20110303/planet-lab1_ufabc_edu_br_tum_i2p	1276	0	24	24	0.0	4.4305555555555554	3.0	4.560782062836517	20.800733024691318
planetlab-workload-traces/20110303/planetlab2-saopaulo_lan_redclara_net_irisaple_wup	561	0	21	21	0.0	1.9479166666666667	2.0	2.6366927082047305	6.9521484374999956
planetlab-workload-traces/20110303/planet2_l3s_uni-hannover_de_irisaple_wup	1728	3	9	6	5.0	6.0	6.0	1.181453906563152	1.3958333333333333
planetlab-workload-traces/20110303/pl1_eng_monash_edu_au_ rnp_dcc_ufjf	9850	21	38	17	29.700000000000003	34.201388888888886	35.0	3.166841795839598	10.028886959876571
planetlab-workload-traces/20110303/planetlab-1_cse_ohio-state_edu_google_highground	521	0	12	12	0.0	1.8090277777777777	2.0	2.0416637140946161	4.1683907214506215
planetlab-workload-traces/20110303/server3_planetlab_iit-tech_net_irisaple_wup	394	0	19	19	0.0	1.3680555555555556	2.0	1.8323729597383396	3.3575906635802428
planetlab-workload-traces/20110303/planet1_l3s_uni-hannover_de_tum_i2p	3783	0	83	83	2.0	13.135416666666666	8.0	14.564239732751437	212.11707899305566
planetlab-workload-traces/20110303/planetlab-n1_wand_net_nz_uw_oneswarm	4230	0	56	56	6.0	14.6875	14.0	7.7928642127839547	60.728732638888886
planetlab-workload-traces/20110303/pl1_eng_monash_edu_au_root	754	0	91	91	0.0	2.6180555555555554	2.0	6.2104264120216124	38.569396219135641
planetlab-workload-traces/20110303/ttu1-1_nodes_planet-lab_org_ rnp_dcc_ufjf	21607	56	78	22	73.0	75.024305555555557	75.5	2.464208981932301	6.0723259066358279
planetlab-workload-traces/20110303/pli2-pa-2_hpl_hp_com_uw_oneswarm	2815	0	46	46	4.0	9.7743055555555554	10.0	4.7966748686485605	23.008089795524686
planetlab-workload-traces/20110303/planetlab03_cnds_unibe_ch_uw_oneswarm	3656	2	52	50	6.0	12.694444444444445	12.0	6.2973514911007724	39.656635802469118
planetlab-workload-traces/20110303/miranda_planetlab_cs_umd_edu_uw_oneswarm	3277	0	46	46	4.0	11.378472222222221	10.0	6.2599217158138067	39.186619888117278
planetlab-workload-traces/20110303/orbpl2_rutgers_edu_root	756	0	24	24	0.0	2.625	2.0	3.3486626683896761	11.213541666666666
planetlab-workload-traces/20110303/planetlab2_dtc_umn_edu_nyu_d	468	0	8	8	0.0	1.625	2.0	1.6045724594974755	2.5746527777777777
planetlab-workload-traces/20110303/righthand_eecs_harvard_edu_yale_p4p	10789	0	58	58	19.0	37.461805555555557	41.0	11.45819391750201	131.29020785108005
planetlab-workload-traces/20110303/planetlab2_bgu_ac_il_uw_oneswarm	4584	2	66	64	6.0	15.916666666666666	14.0	10.044691798822555	100.89583333333309
planetlab-workload-traces/20110303/planet2_cc_gt_atl_ga_us_uw_oneswarm	12498	0	97	97	19.0	43.395833333333336	42.0	20.252475414542936	410.16276041666606
planetlab-workload-traces/20110303/planet3_cc_gt_atl_ga_us_nyu_d	991	0	17	17	0.0	3.4409722222222223	2.0	3.0951331239195392	9.5798490547839261
planetlab-workload-traces/20110303/planetlab1_otemachi_wide_ad_jp_princeton_codeen	2703	2	55	53	5.0	9.3854166666666661	8.0	6.2739039409065125	39.361870659722264
planetlab-workload-traces/20110303/planetlab-04_vt_nodes_planet-lab_org_ rnp_dcc_ufjf	10403	25	40	15	32.0	36.121527777777779	37.0	2.9478962177016168	8.6900921103394975
planetlab-workload-traces/20110303/planet2_l3s_uni-hannover_de_root	1689	1	25	24	3.0	5.864583333333333	5.0	3.8494763126877998	14.818467881944459
planetlab-workload-traces/20110303/plink_cs_uwaterloo_ca_uw_oneswarm	3471	2	99	97	6.0	12.052083333333334	10.0	8.2027728098999155	67.285481770833343
planetlab-workload-traces/20110303/planetlab-node1_it-sudparis_eu_root	787	0	74	74	0.0	2.7326388888888888	1.0	7.2692305287911987	52.841712480709965
planetlab-workload-traces/20110303/orval_infonet_fundp_ac_be_irisaple_HEAP	657	0	13	13	0.0	2.28125	2.0	2.2777751312654	5.1882595486111107
planetlab-workload-traces/20110303/planetlab-01_bu_edu_uw_oneswarm	1676	0	37	37	2.0	5.8194444444444446	6.0	3.8245420527927632	14.627121913580284
planetlab-workload-traces/20110303/dschinni_planetlab_extranet_uni-passau_de_root	875	0	96	96	0.0	3.0381944444444446	2.0	7.5333932199664071	56.752013406635832
planetlab-workload-traces/20110303/ait05_us_es_uw_oneswarm	10775	7	76	69	21.0	37.413194444444443	37.0	13.341641924439783	177.99940923996925
planetlab-workload-traces/20110303/peace_informatik_rwth-aachen_de_uw_oneswarm	11590	0	72	72	22.700000000000003	40.243055555555557	41.0	13.853773316610342	191.92703510802471
planetlab-workload-traces/20110303/host3-plb_loria_fr_root	1061	0	88	88	0.0	3.6840277777777777	1.0	10.469241742642815	109.60502266589478
planetlab-workload-traces/20110303/planetlab-2_cs_uh_edu_uw_trs2	758	0	51	51	0.0	2.6319444444444446	2.0	5.0857187405542295	25.864535108024494
planetlab-workload-traces/20110303/planetlab-1_imperial_ac_uk_howard_p2psip	2710	0	93	93	0.0	9.4097222222222214	1.0	16.091929134077507	258.95018325617241
planetlab-workload-traces/20110303/75-130-96-12_static_oxfr_ma_charter_com_root	1274	0	64	64	0.0	4.4236111111111107	2.0	7.5457676337201649	56.938609182098816
planetlab-workload-traces/20110303/planetlab1_hiit_fi_root	3393	2	87	85	4.0	11.78125	8.0	13.696007471512353	187.5806206597222
planetlab-workload-traces/20110303/planetlab-1_cs_uh_edu_uw_oneswarm	8775	5	81	76	13.700000000000003	30.46875	31.0	12.825717267954257	164.4990234375
planetlab-workload-traces/20110303/node-1_mcgillplanetlab_org_root	1355	0	90	90	0.0	4.7048611111111107	2.0	11.556009919452613	133.54136525848719
planetlab-workload-traces/20110303/planetlab4_rutgers_edu_root	4928	4	86	82	14.0	17.111111111111111	16.0	5.9780978848616781	35.737654320987666
planetlab-workload-traces/20110303/pli2-pa-1_hpl_hp_com_uw_oneswarm	2807	2	48	46	4.0	9.7465277777777786	10.0	5.2772100846002061	27.848946277006117
planetlab-workload-traces/20110303/pl2_eng_monash_edu_au_uw_oneswarm	3492	2	31	29	6.0	12.125	12.0	5.4055976645613493	29.220486111111111
planetlab-workload-traces/20110303/mercury_silicon-valley_ru_tsinghua_xyz	1957	2	16	14	4.0	6.7951388888888893	6.0	2.1593732971085466	4.6628930362654355
planetlab-workload-traces/20110303/planetlab2-buenosaires_lan_redclara_net_uw_oneswarm	7577	0	88	88	13.0	26.309027777777779	23.5	13.196892590863351	174.15797405478401
planetlab-workload-traces/20110303/planetlab2_unl_edu_uw_oneswarm	4282	2	39	37	8.7000000000000028	14.868055555555555	13.0	6.2447161306555046	38.996479552469062
planetlab-workload-traces/20110303/node1_planetlab_mathcs_emory_edu_root	859	0	87	87	0.0	2.9826388888888888	2.0	9.4510642394646549	89.32261525848763
planetlab-workload-traces/20110303/planet02_hhi_fraunhofer_de_uw_oneswarm	3492	0	47	47	5.0	12.125	11.0	6.6759050572437992	44.567708333333329
planetlab-workload-traces/20110303/planetlab2_engr_uconn_edu_upmc_ts	687	0	17	17	1.0	2.3854166666666665	3.0	1.724233676400428	2.9729817708333357
planetlab-workload-traces/20110303/planetlab-05_cs_princeton_edu_princeton_comon	360	0	10	10	0.0	1.25	2.0	1.3718398027628607	1.8819444444444444
planetlab-workload-traces/20110303/planet2_prakinf_tu-ilmenau_de_irisaple_wup	457	0	14	14	0.0	1.5868055555555556	2.0	1.8780806739187004	3.52718701774692
planetlab-workload-traces/20110303/planetlab1_inf_ethz_ch_princeton_codeen	3137	0	67	67	6.0	10.892361111111111	9.0	7.4137782752145469	54.964108314043187
planetlab-workload-traces/20110303/planetlab3_eecs_umich_edu_irisaple_wup	543	0	21	21	0.0	1.8854166666666667	2.0	2.9375554072788703	8.6292317708333286
planetlab-workload-traces/20110303/planetlab1_cs_vu_nl_uw_oneswarm	2451	0	35	35	2.0	8.5104166666666661	6.0	6.3492040046808711	40.312391493055614
planetlab-workload-traces/20110303/planetlab2_pc_cis_udel_edu_howard_p2psip	2389	0	38	38	0.0	8.2951388888888893	9.0	5.1740247317880401	26.770531925154302
planetlab-workload-traces/20110303/plab1_nec-labs_com_tum_i2p	2500	0	56	56	0.0	8.6805555555555554	5.5	8.8487701419288403	78.30073302469134
planetlab-workload-traces/20110303/venus_silicon-valley_ru_irisaple_wup	656	0	28	28	0.0	2.2777777777777777	2.0	3.3175552504074712	11.00617283950618
planetlab-workload-traces/20110303/planetlab-1_cmcl_cs_cmu_edu_uw_oneswarm	9827	0	83	83	17.0	34.121527777777779	32.5	14.694663918099494	215.93314766589515
planetlab-workload-traces/20110303/planetlab05_cs_washington_edu_root	747	0	94	94	0.0	2.59375	2.0	6.4923750014707426	42.150933159722221
planetlab-workload-traces/20110303/planetlab2_rutgers_edu_princeton_codeen	5468	0	61	61	7.0	18.986111111111111	17.0	11.509347717248922	132.46508487654296
planetlab-workload-traces/20110303/planetlab2_sics_se_irisaple_wup	792	0	7	7	1.0	2.75	3.0	1.3794121131039041	1.9027777777777777
planetlab-workload-traces/20110303/metis_mcs_suffolk_edu_ rnp_dcc_ufjf	15511	38	60	22	48.0	53.857638888888886	55.0	4.078723245581048	16.635983314043202
planetlab-workload-traces/20110303/planetlab2_aston_ac_uk_uw_oneswarm	10739	9	63	54	24.0	37.288194444444443	36.0	10.872218651528115	118.20513840663581
planetlab-workload-traces/20110303/planetlab2_netlab_uky_edu_princeton_codeen	720	0	94	94	0.0	2.5	2.0	5.7203341005768378	32.722222222222221
planetlab-workload-traces/20110303/planetlab02_cs_washington_edu_uw_trs2	685	0	42	42	0.0	2.3784722222222223	2.0	4.328421305652725	18.735230999228438
planetlab-workload-traces/20110303/planetlab-1_webedu_ccu_edu_tw_usf_mobius_dm	466	0	16	16	0.0	1.6180555555555556	2.0	1.9454238604770941	3.7846739969135998
planetlab-workload-traces/20110303/rochefort_infonet_fundp_ac_be_google_highground	6306	0	53	53	7.0	21.895833333333332	20.0	12.054401426450005	145.30859374999991
planetlab-workload-traces/20110303/planetlab1_georgetown_edu_root	2075	0	98	98	0.0	7.2048611111111107	2.0	19.290443913233297	372.12122636959953
planetlab-workload-traces/20110303/planetlab2_rd_tut_fi_uw_oneswarm	3143	0	43	43	3.7000000000000028	10.913194444444445	9.0	6.9414290328250816	48.183437017746947
planetlab-workload-traces/20110303/planetlab1_hiit_fi_uw_seattle	390	0	11	11	0.0	1.3541666666666667	2.0	1.6748497030413727	2.8051215277777741
planetlab-workload-traces/20110303/planetlab1_informatik_uni-goettingen_de_ rnp_dcc_ufjf	9734	15	38	23	29.0	33.798611111111114	34.0	3.3656348689344888	11.327498070987675
planetlab-workload-traces/20110303/planetlab-1_imperial_ac_uk_root	8890	0	97	97	4.0	30.868055555555557	30.0	23.94590156529279	573.40620177469168
planetlab-workload-traces/20110303/ait05_us_es_root	1340	0	27	27	2.0	4.6527777777777777	4.0	3.7892747848449435	14.358603395061694
planetlab-workload-traces/20110303/gschembra3_diit_unict_it_uw_oneswarm	4132	1	71	70	7.0	14.347222222222221	13.0	7.9475882474255899	63.164158950617356
planetlab-workload-traces/20110303/planetvs1_informatik_uni-stuttgart_de_tum_i2p	1072	0	79	79	0.0	3.7222222222222223	2.0	6.7283030348220034	45.270061728394985
planetlab-workload-traces/20110303/pl4_unm_edu_root	4807	0	41	41	5.0	16.690972222222221	17.0	8.5548671428936718	73.185751832561721
planetlab-workload-traces/20110303/pl1_grid_kiae_ru_uw_oneswarm	9829	4	82	78	13.0	34.128472222222221	32.0	18.272650187865938	333.88974488811709
planetlab-workload-traces/20110303/planetlab1_eecs_jacobs-university_de_irisaple_wup	1119	0	9	9	2.0	3.8854166666666665	4.0	1.8039489379783848	3.2542317708333424
planetlab-workload-traces/20110303/planetlabpc1_upf_edu_clemson_kangc	312	0	4	4	0.0	1.0833333333333333	1.0	0.94280904158206491	0.88888888888889184
planetlab-workload-traces/20110303/jupiter_cs_brown_edu_uw_trs2	783	0	31	31	0.0	2.71875	2.0	4.8016991892627621	23.056315104166664
planetlab-workload-traces/20110303/planetlab2_sfc_wide_ad_jp_root	865	0	19	19	0.0	3.0034722222222223	2.0	2.8425075294155229	8.0798490547839403
planetlab-workload-traces/20110303/planetlab2_tau_ac_il_uw_oneswarm	10620	5	85	80	20.0	36.875	35.0	13.967907164480852	195.10243055555554
planetlab-workload-traces/20110303/vn4_cse_wustl_edu_princeton_codeen	3829	2	59	57	6.0	13.295138888888889	11.0	8.9244345437206452	79.64553192515433
planetlab-workload-traces/20110303/planetlab-2_ece_iastate_edu_root	5105	0	99	99	0.0	17.725694444444443	2.0	26.824618788136714	719.56017312885717
planetlab-workload-traces/20110303/planetlab2_cs_pitt_edu_uw_oneswarm	1566	0	55	55	2.0	5.4375	4.0	4.3320811492091575	18.766927083333332
planetlab-workload-traces/20110303/ttu1-1_nodes_planet-lab_org_ucr_slice2	496	0	6	6	0.0	1.7222222222222223	2.0	1.8872541946070014	3.5617283950617211
planetlab-workload-traces/20110303/node1_planetlab_albany_edu_princeton_codeen	2005	0	51	51	2.0	6.9618055555555554	4.0	7.9224934392856712	62.765902295524505
planetlab-workload-traces/20110303/75-130-96-12_static_oxfr_ma_charter_com_irisaple_wup	1472	0	17	17	3.0	5.1111111111111107	5.0	1.7444798297897288	3.0432098765432012
planetlab-workload-traces/20110303/planetlab3_canterbury_ac_nz_irisaple_wup	407	0	24	24	0.0	1.4131944444444444	2.0	2.4251502395549798	5.8813536844135763
planetlab-workload-traces/20110303/kc-sce-plab2_umkc_edu_ rnp_dcc_ufjf	9953	14	39	25	30.0	34.559027777777779	36.0	3.2601319246151728	10.628460165895032
planetlab-workload-traces/20110303/planet1_l3s_uni-hannover_de_root	2934	2	27	25	6.0	10.1875	9.0	4.1898832355780247	17.555121527777779
planetlab-workload-traces/20110303/planetlab1_dojima_wide_ad_jp_princeton_contdist	6576	0	96	96	0.0	22.833333333333332	4.0	32.411096350889878	1050.479166666667
planetlab-workload-traces/20110303/planetlab2_cs_purdue_edu_princeton_codeen	1627	0	48	48	0.0	5.6493055555555554	4.0	7.8345699070758217	61.380485628858054
planetlab-workload-traces/20110303/planetlab03_mpi-sws_mpg_de_uka_p2pns	406	0	13	13	0.0	1.4097222222222223	2.0	1.9451263685185503	3.7835165895061627
planetlab-workload-traces/20110303/planetlab3_csres_utexas_edu_nyu_d	452	0	33	33	0.0	1.5694444444444444	1.0	2.7604668933236236	7.6201774691357773
planetlab-workload-traces/20110303/planetlab2_koganei_wide_ad_jp_irisaple_wup	728	0	15	15	0.0	2.5277777777777777	2.0	2.3032116599690222	5.3047839506172583
planetlab-workload-traces/20110303/planetlab2_sfc_wide_ad_jp_nyu_d	398	0	7	7	0.0	1.3819444444444444	2.0	1.5811235798290271	2.499951774691358
planetlab-workload-traces/20110303/planetlab1_informatik_uni-erlangen_de_uka_p2pns	360	0	4	4	0.0	1.25	2.0	1.0408329997330663	1.0833333333333333
planetlab-workload-traces/20110303/planetlab2_science_unitn_it_princeton_codeen	1390	0	99	99	1.4000000000000057	4.8263888888888893	4.0	7.3085089879224503	53.414303626543244
planetlab-workload-traces/20110303/pl2_cs_yale_edu_uw_oneswarm	2878	0	49	49	2.0	9.9930555555555554	8.0	7.2019446908628018	51.868007330246897
planetlab-workload-traces/20110303/planetlab01_sys_virginia_edu_arizona_nest	528	0	98	98	0.0	1.8333333333333333	2.0	5.9860949986893228	35.833333333333329
planetlab-workload-traces/20110303/planetlab2_ntu_nodes_planet-lab_org_nyu_d	592	0	29	29	0.0	2.0555555555555554	2.0	3.7048725007634999	13.726080246913591
planetlab-workload-traces/20110303/planetlab-1_ssvl_kth_se_nyu_d	407	0	35	35	0.0	1.4131944444444444	1.0	2.6126228447401334	6.8257981288580263
planetlab-workload-traces/20110303/planetlab1_cs_stevens-tech_edu_root	6465	0	83	83	0.0	22.447916666666668	4.0	25.10624775260688	630.32367621527806
planetlab-workload-traces/20110303/planetlab-05_cs_princeton_edu_nyu_d	480	0	14	14	0.0	1.6666666666666667	2.0	1.9507833184532708	3.8055555555555554
planetlab-workload-traces/20110303/planetlab1_csie_nuk_edu_tw_neclabs_neclc	1269	0	20	20	0.0	4.40625	2.0	5.024754260851414	25.248155381944443
planetlab-workload-traces/20110303/planet-lab-node1_netgroup_uniroma2_it_uw_oneswarm	5225	3	84	81	9.0	18.142361111111111	17.0	9.0831733920254294	82.504038869598745
planetlab-workload-traces/20110303/plab3_eece_ksu_edu_root	702	0	82	82	0.0	2.4375	2.0	7.728661259306886	59.732204861111107
planetlab-workload-traces/20110303/planet2_inf_tu-dresden_de_princeton_codeen	3873	0	76	76	5.0	13.447916666666666	12.0	9.4161538853746105	88.663953993055372
planetlab-workload-traces/20110303/planetlab1_unl_edu_root	730	0	15	15	0.0	2.5347222222222223	2.0	2.1839477330323844	4.769627700617292
planetlab-workload-traces/20110303/pads21_cs_nthu_edu_tw_uw_oneswarm	2804	4	27	23	6.0	9.7361111111111107	10.0	3.603597953417744	12.985918209876553
planetlab-workload-traces/20110303/planetlab1_eecs_wsu_edu_google_highground	4047	2	52	50	8.0	14.052083333333334	14.0	5.5690796759877648	31.014648437499986
planetlab-workload-traces/20110303/planetlab-um10_di_uminho_pt_uw_oneswarm	3368	0	39	39	4.4000000000000057	11.694444444444445	11.0	7.2277222647112298	52.239969135802433
planetlab-workload-traces/20110303/planetlab2_aston_ac_uk_root	3394	0	69	69	2.0	11.784722222222221	4.0	14.834580094815834	220.06476658950618
planetlab-workload-traces/20110303/dannan_disy_inf_uni-konstanz_de_root	895	0	89	89	0.0	3.1076388888888888	2.0	8.6838098066740042	75.408552758487616
